segment_id,timestep,date,material,weather,age_factor,dirt_level,wear_level,reflectivity_score,spectral_mean
SEG_002,104,2026-02-07,concrete,haze,0.6084,0.0963,0.3341,0.3384,0.3515
SEG_002,105,2026-02-08,concrete,clear,0.6142,0.0973,0.3374,0.3904,0.4011
SEG_002,106,2026-02-09,concrete,haze,0.6201,0.0982,0.3406,0.3357,0.3476
SEG_002,107,2026-02-10,concrete,clear,0.6259,0.0991,0.3438,0.3837,0.3947
SEG_002,108,2026-02-11,concrete,fog,0.6318,0.1,0.347,0.285,0.293
SEG_002,109,2026-02-12,concrete,clear,0.6376,0.101,0.3502,0.3791,0.387
SEG_002,110,2026-02-13,concrete,clear,0.6435,0.1019,0.3534,0.3749,0.3845
SEG_002,111,2026-02-14,concrete,clear,0.6493,0.1028,0.3566,0.3701,0.3805
SEG_002,112,2026-02-15,concrete,heavy_rain,0.6551,0.1037,0.3599,0.3062,0.333
SEG_002,113,2026-02-16,concrete,heavy_rain,0.661,0.1047,0.3631,0.3034,0.3297
SEG_002,114,2026-02-17,concrete,clear,0.6668,0.1056,0.3663,0.3583,0.3686
SEG_002,115,2026-02-18,concrete,haze,0.6727,0.1065,0.3695,0.304,0.3167
SEG_002,116,2026-02-19,concrete,rain,0.6785,0.1075,0.3727,0.3222,0.3438
SEG_002,117,2026-02-20,concrete,haze,0.6844,0.1084,0.3759,0.2981,0.3116
SEG_002,118,2026-02-21,concrete,clear,0.6902,0.1093,0.3791,0.3487,0.3577
SEG_002,119,2026-02-22,concrete,clear,0.6961,0.1102,0.3823,0.3404,0.3512
SEG_002,120,2026-02-23,concrete,clear,0.7019,0.1112,0.3856,0.3377,0.3485
SEG_002,121,2026-02-24,concrete,heavy_rain,0.7078,0.1121,0.3888,0.2746,0.3015
SEG_002,122,2026-02-25,concrete,heavy_rain,0.7136,0.113,0.392,0.2723,0.3002
SEG_002,123,2026-02-26,concrete,haze,0.7195,0.1139,0.3952,0.2774,0.2913
SEG_002,124,2026-02-27,concrete,clear,0.7253,0.1149,0.3984,0.3218,0.3333
SEG_002,125,2026-02-28,concrete,clear,0.7312,0.1158,0.4016,0.3169,0.329
SEG_002,126,2026-03-01,concrete,rain,0.737,0.1167,0.4048,0.2845,0.3067
SEG_002,127,2026-03-02,concrete,heavy_rain,0.7429,0.1176,0.408,0.2559,0.2845
SEG_002,128,2026-03-03,concrete,heavy_rain,0.7487,0.1186,0.4113,0.2491,0.2775
SEG_002,129,2026-03-04,concrete,rain,0.7546,0.1195,0.4145,0.2765,0.2984
SEG_002,130,2026-03-05,concrete,haze,0.7604,0.1204,0.4177,0.257,0.2703
SEG_002,131,2026-03-06,concrete,clear,0.7663,0.1213,0.4209,0.2987,0.3116
SEG_002,132,2026-03-07,concrete,clear,0.7721,0.1223,0.4241,0.2922,0.3064
SEG_002,133,2026-03-08,concrete,heavy_rain,0.778,0.1232,0.4273,0.2322,0.2598
SEG_002,134,2026-03-09,concrete,haze,0.7838,0.1241,0.4305,0.2424,0.2578
SEG_002,135,2026-03-10,concrete,clear,0.7897,0.1251,0.4338,0.2827,0.2958
SEG_002,136,2026-03-11,concrete,clear,0.7955,0.126,0.437,0.2796,0.2928
SEG_002,137,2026-03-12,concrete,haze,0.8014,0.1269,0.4402,0.2316,0.2467
SEG_002,138,2026-03-13,concrete,clear,0.8072,0.1278,0.4434,0.2719,0.284
SEG_002,139,2026-03-14,concrete,clear,0.8131,0.1288,0.4466,0.2687,0.2805
SEG_002,140,2026-03-15,concrete,clear,0.8189,0.1297,0.4498,0.2651,0.2779
SEG_002,141,2026-03-16,concrete,haze,0.8248,0.1306,0.453,0.2209,0.2365
SEG_002,142,2026-03-17,concrete,haze,0.8306,0.1315,0.4562,0.2142,0.2309
SEG_002,143,2026-03-18,concrete,clear,0.8365,0.1325,0.4595,0.2521,0.2672
SEG_002,144,2026-03-19,concrete,rain,0.8423,0.1334,0.4627,0.2202,0.2449
SEG_002,145,2026-03-20,concrete,clear,0.8482,0.1343,0.4659,0.2442,0.2567
SEG_002,146,2026-03-21,concrete,clear,0.854,0.1352,0.4691,0.2456,0.2597
SEG_002,147,2026-03-22,concrete,rain,0.8599,0.1362,0.4723,0.2101,0.235
SEG_002,148,2026-03-23,concrete,haze,0.8657,0.1371,0.4755,0.1932,0.211
SEG_002,149,2026-03-24,concrete,rain,0.8716,0.138,0.4787,0.2043,0.2272
SEG_002,150,2026-03-25,concrete,haze,0.8774,0.1389,0.4819,0.1859,0.2045
SEG_002,151,2026-03-26,concrete,haze,0.8833,0.1399,0.4852,0.1843,0.201
SEG_002,152,2026-03-27,concrete,clear,0.8891,0.1408,0.4884,0.2196,0.2361
SEG_002,153,2026-03-28,concrete,clear,0.895,0.1417,0.4916,0.2188,0.2341
SEG_002,154,2026-03-29,concrete,clear,0.9008,0.1427,0.4948,0.2152,0.2285
SEG_002,155,2026-03-30,concrete,clear,0.9067,0.1436,0.498,0.2104,0.2259
SEG_002,156,2026-03-31,concrete,fog,0.9125,0.1445,0.5012,0.139,0.1509
SEG_002,157,2026-04-01,concrete,clear,0.9184,0.1454,0.5044,0.2022,0.2179
SEG_002,158,2026-04-02,concrete,heavy_rain,0.9242,0.1464,0.5076,0.1405,0.1723
SEG_002,159,2026-04-03,concrete,haze,0.9301,0.1473,0.5109,0.1625,0.1785
SEG_002,160,2026-04-04,concrete,rain,0.9359,0.1482,0.5141,0.1651,0.1908
SEG_002,161,2026-04-05,concrete,clear,0.9418,0.1491,0.5173,0.1919,0.2052
SEG_002,162,2026-04-06,concrete,haze,0.9476,0.1501,0.5205,0.1454,0.1648
SEG_002,163,2026-04-07,concrete,clear,0.9535,0.151,0.5237,0.1832,0.199
SEG_002,164,2026-04-08,concrete,clear,0.9593,0.1519,0.5269,0.1792,0.1949
SEG_002,165,2026-04-09,concrete,rain,0.9652,0.1528,0.5301,0.1431,0.1705
SEG_002,166,2026-04-10,concrete,clear,0.971,0.1538,0.5334,0.167,0.1841
SEG_002,167,2026-04-11,concrete,clear,0.9769,0.1547,0.5366,0.1686,0.1837
SEG_002,168,2026-04-12,concrete,haze,0.9827,0.1556,0.5398,0.1283,0.1478
SEG_002,169,2026-04-13,concrete,clear,0.9886,0.1565,0.543,0.1595,0.1766
SEG_002,170,2026-04-14,concrete,fog,0.9944,0.1575,0.5462,0.1024,0.1186
SEG_002,171,2026-04-15,concrete,fog,1.0,0.1584,0.5494,0.094,0.1098
SEG_002,172,2026-04-16,concrete,heavy_rain,1.0,0.1593,0.5526,0.0927,0.1261
SEG_002,173,2026-04-17,concrete,clear,1.0,0.1603,0.5558,0.153,0.1692
SEG_002,174,2026-04-18,concrete,clear,1.0,0.1612,0.5591,0.1511,0.1669
SEG_002,175,2026-04-19,concrete,heavy_rain,1.0,0.1621,0.5623,0.0916,0.125
SEG_002,176,2026-04-20,concrete,clear,1.0,0.163,0.5655,0.1476,0.1645
SEG_002,177,2026-04-21,concrete,fog,1.0,0.164,0.5687,0.0849,0.1057
SEG_002,178,2026-04-22,concrete,fog,1.0,0.1649,0.5719,0.0829,0.0987
SEG_002,179,2026-04-23,concrete,heavy_rain,1.0,0.1658,0.5751,0.0883,0.1231
SEG_003,0,2025-10-26,new_asphalt,rain,0.0,0.0,0.0,0.8438,0.8502
SEG_003,1,2025-10-27,new_asphalt,clear,0.0052,0.0007,0.0038,0.8698,0.8676
SEG_003,2,2025-10-28,new_asphalt,clear,0.0103,0.0013,0.0076,0.8684,0.8646
SEG_003,3,2025-10-29,new_asphalt,rain,0.0155,0.002,0.0114,0.8358,0.8428
SEG_003,4,2025-10-30,new_asphalt,rain,0.0206,0.0027,0.0152,0.8307,0.839
SEG_003,5,2025-10-31,new_asphalt,rain,0.0258,0.0033,0.0189,0.8262,0.8349
SEG_003,6,2025-11-01,new_asphalt,rain,0.031,0.004,0.0227,0.8211,0.83
SEG_003,7,2025-11-02,new_asphalt,clear,0.0361,0.0046,0.0265,0.8499,0.8474
SEG_003,8,2025-11-03,new_asphalt,clear,0.0413,0.0053,0.0303,0.8449,0.8445
SEG_003,9,2025-11-04,new_asphalt,clear,0.0465,0.006,0.0341,0.8382,0.8378
SEG_003,10,2025-11-05,new_asphalt,heavy_rain,0.0516,0.0066,0.0379,0.7802,0.7944
SEG_003,11,2025-11-06,new_asphalt,haze,0.0568,0.0073,0.0417,0.7342,0.7379
SEG_003,12,2025-11-07,new_asphalt,clear,0.0619,0.008,0.0455,0.8294,0.8281
SEG_003,13,2025-11-08,new_asphalt,clear,0.0671,0.0086,0.0492,0.8263,0.8254
SEG_003,14,2025-11-09,new_asphalt,clear,0.0723,0.0093,0.053,0.8211,0.8205
SEG_003,15,2025-11-10,new_asphalt,clear,0.0774,0.0099,0.0568,0.8184,0.817
SEG_003,16,2025-11-11,new_asphalt,rain,0.0826,0.0106,0.0606,0.7861,0.797
SEG_003,17,2025-11-12,new_asphalt,haze,0.0878,0.0113,0.0644,0.7161,0.7185
SEG_003,18,2025-11-13,new_asphalt,heavy_rain,0.0929,0.0119,0.0682,0.7472,0.7637
SEG_003,19,2025-11-14,new_asphalt,clear,0.0981,0.0126,0.072,0.8022,0.8022
SEG_003,20,2025-11-15,new_asphalt,clear,0.1032,0.0133,0.0758,0.803,0.8033
SEG_003,21,2025-11-16,new_asphalt,rain,0.1084,0.0139,0.0796,0.7695,0.7791
SEG_003,22,2025-11-17,new_asphalt,rain,0.1136,0.0146,0.0833,0.7641,0.7764
SEG_003,23,2025-11-18,new_asphalt,haze,0.1187,0.0152,0.0871,0.6962,0.7002
SEG_003,24,2025-11-19,new_asphalt,rain,0.1239,0.0159,0.0909,0.7573,0.769
SEG_003,25,2025-11-20,new_asphalt,clear,0.1291,0.0166,0.0947,0.7841,0.7845
SEG_003,26,2025-11-21,new_asphalt,clear,0.1342,0.0172,0.0985,0.7811,0.7796
SEG_003,27,2025-11-22,new_asphalt,clear,0.1394,0.0179,0.1023,0.7767,0.7765
SEG_003,28,2025-11-23,new_asphalt,clear,0.1445,0.0186,0.1061,0.7708,0.7719
SEG_003,29,2025-11-24,new_asphalt,clear,0.1497,0.0192,0.1099,0.7666,0.7678
SEG_003,30,2025-11-25,new_asphalt,clear,0.1549,0.0199,0.1136,0.7649,0.7648
SEG_003,31,2025-11-26,new_asphalt,haze,0.16,0.0205,0.1174,0.6721,0.675
SEG_003,32,2025-11-27,new_asphalt,clear,0.1652,0.0212,0.1212,0.7573,0.7583
SEG_003,33,2025-11-28,new_asphalt,clear,0.1704,0.0219,0.125,0.7522,0.7537
SEG_003,34,2025-11-29,new_asphalt,heavy_rain,0.1755,0.0225,0.1288,0.6955,0.7132
SEG_003,35,2025-11-30,new_asphalt,clear,0.1807,0.0232,0.1326,0.7502,0.7516
SEG_003,36,2025-12-01,new_asphalt,clear,0.1858,0.0239,0.1364,0.7418,0.7453
SEG_003,37,2025-12-02,new_asphalt,rain,0.191,0.0245,0.1402,0.711,0.7227
SEG_003,38,2025-12-03,new_asphalt,clear,0.1962,0.0252,0.144,0.7358,0.7387
SEG_003,39,2025-12-04,new_asphalt,clear,0.2013,0.0258,0.1477,0.7314,0.7357
SEG_003,40,2025-12-05,new_asphalt,clear,0.2065,0.0265,0.1515,0.7324,0.7336
SEG_003,41,2025-12-06,new_asphalt,clear,0.2117,0.0272,0.1553,0.7266,0.7276
SEG_003,42,2025-12-07,new_asphalt,heavy_rain,0.2168,0.0278,0.1591,0.6648,0.6825
SEG_003,43,2025-12-08,new_asphalt,rain,0.222,0.0285,0.1629,0.6895,0.7018
SEG_003,44,2025-12-09,new_asphalt,haze,0.2271,0.0292,0.1667,0.6257,0.6324
SEG_003,45,2025-12-10,new_asphalt,heavy_rain,0.2323,0.0298,0.1705,0.6547,0.6717
SEG_003,46,2025-12-11,new_asphalt,rain,0.2375,0.0305,0.1743,0.6782,0.6906
SEG_003,47,2025-12-12,new_asphalt,clear,0.2426,0.0311,0.178,0.7065,0.7073
SEG_003,48,2025-12-13,new_asphalt,heavy_rain,0.2478,0.0318,0.1818,0.641,0.6615
SEG_003,49,2025-12-14,new_asphalt,clear,0.2529,0.0325,0.1856,0.6988,0.7001
SEG_003,50,2025-12-15,new_asphalt,rain,0.2581,0.0331,0.1894,0.666,0.6802
SEG_003,51,2025-12-16,new_asphalt,heavy_rain,0.2633,0.0338,0.1932,0.627,0.6475
SEG_003,52,2025-12-17,new_asphalt,clear,0.2684,0.0345,0.197,0.6878,0.6904
SEG_003,53,2025-12-18,new_asphalt,clear,0.2736,0.0351,0.2008,0.681,0.6846
SEG_003,54,2025-12-19,new_asphalt,clear,0.2788,0.0358,0.2046,0.6825,0.6856
SEG_003,55,2025-12-20,new_asphalt,clear,0.2839,0.0364,0.2084,0.6779,0.6799
SEG_003,56,2025-12-21,new_asphalt,rain,0.2891,0.0371,0.2121,0.643,0.6574
SEG_003,57,2025-12-22,new_asphalt,heavy_rain,0.2942,0.0378,0.2159,0.6089,0.6288
SEG_003,58,2025-12-23,new_asphalt,clear,0.2994,0.0384,0.2197,0.6627,0.6664
SEG_003,59,2025-12-24,new_asphalt,clear,0.3046,0.0391,0.2235,0.6616,0.6672
SEG_003,60,2025-12-25,new_asphalt,clear,0.3097,0.0398,0.2273,0.66,0.6631
SEG_003,61,2025-12-26,new_asphalt,clear,0.3149,0.0404,0.2311,0.653,0.659
SEG_003,62,2025-12-27,new_asphalt,clear,0.3201,0.0411,0.2349,0.6474,0.6534
SEG_003,63,2025-12-28,new_asphalt,clear,0.3252,0.0417,0.2387,0.6447,0.651
SEG_003,64,2025-12-29,new_asphalt,fog,0.3304,0.0424,0.2424,0.5045,0.5118
SEG_003,65,2025-12-30,new_asphalt,clear,0.3355,0.0431,0.2462,0.6401,0.6443
SEG_003,66,2025-12-31,new_asphalt,clear,0.3407,0.0437,0.25,0.6341,0.6393
SEG_003,67,2026-01-01,new_asphalt,rain,0.3459,0.0444,0.2538,0.6011,0.6184
SEG_003,68,2026-01-02,new_asphalt,clear,0.351,0.0451,0.2576,0.6269,0.632
SEG_003,69,2026-01-03,new_asphalt,fog,0.3562,0.0457,0.2614,0.4921,0.4951
SEG_003,70,2026-01-04,new_asphalt,fog,0.3614,0.0464,0.2652,0.4943,0.4976
SEG_003,71,2026-01-05,new_asphalt,clear,0.3665,0.047,0.269,0.6172,0.6227
SEG_003,72,2026-01-06,new_asphalt,clear,0.3717,0.0477,0.2728,0.6131,0.6201
SEG_003,73,2026-01-07,new_asphalt,clear,0.3768,0.0484,0.2765,0.6105,0.6148
SEG_003,74,2026-01-08,new_asphalt,clear,0.382,0.049,0.2803,0.6087,0.6147
SEG_003,75,2026-01-09,new_asphalt,clear,0.3872,0.0497,0.2841,0.6027,0.6074
SEG_003,76,2026-01-10,new_asphalt,haze,0.3923,0.0504,0.2879,0.5247,0.533
SEG_003,77,2026-01-11,new_asphalt,clear,0.3975,0.051,0.2917,0.5961,0.6016
SEG_003,78,2026-01-12,new_asphalt,clear,0.4027,0.0517,0.2955,0.5932,0.5985
SEG_003,79,2026-01-13,new_asphalt,clear,0.4078,0.0523,0.2993,0.5918,0.596
SEG_003,80,2026-01-14,new_asphalt,heavy_rain,0.413,0.053,0.3031,0.5254,0.548
SEG_003,81,2026-01-15,new_asphalt,clear,0.4181,0.0537,0.3068,0.5787,0.5864
SEG_003,82,2026-01-16,new_asphalt,clear,0.4233,0.0543,0.3106,0.5826,0.5871
SEG_003,83,2026-01-17,new_asphalt,clear,0.4285,0.055,0.3144,0.5727,0.5814
SEG_003,84,2026-01-18,new_asphalt,fog,0.4336,0.0557,0.3182,0.4436,0.451
SEG_003,85,2026-01-19,new_asphalt,clear,0.4388,0.0563,0.322,0.5671,0.5736
SEG_003,86,2026-01-20,new_asphalt,haze,0.444,0.057,0.3258,0.4914,0.501
SEG_003,87,2026-01-21,new_asphalt,rain,0.4491,0.0576,0.3296,0.5289,0.5474
SEG_003,88,2026-01-22,new_asphalt,clear,0.4543,0.0583,0.3334,0.5579,0.5657
SEG_003,89,2026-01-23,new_asphalt,rain,0.4594,0.059,0.3372,0.5268,0.5433
SEG_003,90,2026-01-24,new_asphalt,clear,0.4646,0.0596,0.3409,0.5473,0.5567
SEG_003,91,2026-01-25,new_asphalt,haze,0.4698,0.0603,0.3447,0.4751,0.4851
SEG_003,92,2026-01-26,new_asphalt,haze,0.4749,0.061,0.3485,0.4727,0.4847
SEG_003,93,2026-01-27,new_asphalt,clear,0.4801,0.0616,0.3523,0.5403,0.5469
SEG_003,94,2026-01-28,new_asphalt,clear,0.4852,0.0623,0.3561,0.5354,0.5438
SEG_003,95,2026-01-29,new_asphalt,rain,0.4904,0.0629,0.3599,0.5003,0.5199
SEG_003,96,2026-01-30,new_asphalt,clear,0.4956,0.0636,0.3637,0.5237,0.5343
SEG_003,97,2026-01-31,new_asphalt,clear,0.5007,0.0643,0.3675,0.5233,0.5324
SEG_003,98,2026-02-01,new_asphalt,clear,0.5059,0.0649,0.3712,0.5195,0.528
SEG_003,99,2026-02-02,new_asphalt,haze,0.5111,0.0656,0.375,0.448,0.4585
SEG_003,100,2026-02-03,new_asphalt,haze,0.5162,0.0663,0.3788,0.4496,0.4603
SEG_003,101,2026-02-04,new_asphalt,clear,0.5214,0.0669,0.3826,0.5129,0.52
SEG_003,102,2026-02-05,new_asphalt,clear,0.5265,0.0676,0.3864,0.5058,0.5145
SEG_003,103,2026-02-06,new_asphalt,clear,0.5317,0.0683,0.3902,0.4998,0.5091
SEG_003,104,2026-02-07,new_asphalt,haze,0.5369,0.0689,0.394,0.4293,0.4439
SEG_003,105,2026-02-08,new_asphalt,clear,0.542,0.0696,0.3978,0.4925,0.5023
SEG_003,106,2026-02-09,new_asphalt,haze,0.5472,0.0702,0.4016,0.4256,0.4381
SEG_003,107,2026-02-10,new_asphalt,clear,0.5524,0.0709,0.4053,0.488,0.4984
SEG_003,108,2026-02-11,new_asphalt,fog,0.5575,0.0716,0.4091,0.3729,0.3837
SEG_003,109,2026-02-12,new_asphalt,clear,0.5627,0.0722,0.4129,0.4812,0.4922
SEG_003,110,2026-02-13,new_asphalt,clear,0.5678,0.0729,0.4167,0.4722,0.4826
SEG_003,111,2026-02-14,new_asphalt,clear,0.573,0.0736,0.4205,0.4724,0.483
SEG_003,112,2026-02-15,new_asphalt,heavy_rain,0.5782,0.0742,0.4243,0.4132,0.4397
SEG_003,113,2026-02-16,new_asphalt,heavy_rain,0.5833,0.0749,0.4281,0.4069,0.4329
SEG_003,114,2026-02-17,new_asphalt,clear,0.5885,0.0755,0.4319,0.4606,0.4732
SEG_003,115,2026-02-18,new_asphalt,haze,0.5937,0.0762,0.4356,0.3941,0.4081
SEG_003,116,2026-02-19,new_asphalt,rain,0.5988,0.0769,0.4394,0.426,0.4474
SEG_003,117,2026-02-20,new_asphalt,haze,0.604,0.0775,0.4432,0.3895,0.404
SEG_003,118,2026-02-21,new_asphalt,clear,0.6091,0.0782,0.447,0.4467,0.4574
SEG_003,119,2026-02-22,new_asphalt,clear,0.6143,0.0789,0.4508,0.446,0.4569
SEG_003,120,2026-02-23,new_asphalt,clear,0.6195,0.0795,0.4546,0.4443,0.4553
SEG_003,121,2026-02-24,new_asphalt,heavy_rain,0.6246,0.0802,0.4584,0.3811,0.4072
SEG_003,122,2026-02-25,new_asphalt,heavy_rain,0.6298,0.0808,0.4622,0.3757,0.4025
SEG_003,123,2026-02-26,new_asphalt,haze,0.635,0.0815,0.466,0.3715,0.3846
SEG_003,124,2026-02-27,new_asphalt,clear,0.6401,0.0822,0.4697,0.4263,0.4393
SEG_003,125,2026-02-28,new_asphalt,clear,0.6453,0.0828,0.4735,0.4245,0.4369
SEG_003,126,2026-03-01,new_asphalt,rain,0.6504,0.0835,0.4773,0.3895,0.4126
SEG_003,127,2026-03-02,new_asphalt,heavy_rain,0.6556,0.0842,0.4811,0.3569,0.3846
SEG_003,128,2026-03-03,new_asphalt,heavy_rain,0.6608,0.0848,0.4849,0.3575,0.3851
SEG_003,129,2026-03-04,new_asphalt,rain,0.6659,0.0855,0.4887,0.379,0.4029
SEG_003,130,2026-03-05,new_asphalt,haze,0.6711,0.0861,0.4925,0.3444,0.3608
SEG_003,131,2026-03-06,new_asphalt,clear,0.6762,0.0868,0.4963,0.4034,0.4157
SEG_003,132,2026-03-07,new_asphalt,clear,0.6814,0.0875,0.5,0.3979,0.4109
SEG_003,133,2026-03-08,new_asphalt,heavy_rain,0.6866,0.0881,0.5038,0.337,0.3642
SEG_003,134,2026-03-09,new_asphalt,haze,0.6917,0.0888,0.5076,0.3325,0.348
SEG_003,135,2026-03-10,new_asphalt,clear,0.6969,0.0895,0.5114,0.3883,0.4
SEG_003,136,2026-03-11,new_asphalt,clear,0.7021,0.0901,0.5152,0.3805,0.3942
SEG_003,137,2026-03-12,new_asphalt,haze,0.7072,0.0908,0.519,0.3224,0.3396
SEG_003,138,2026-03-13,new_asphalt,clear,0.7124,0.0914,0.5228,0.3749,0.3899
SEG_003,139,2026-03-14,new_asphalt,clear,0.7175,0.0921,0.5266,0.3741,0.3867
SEG_003,140,2026-03-15,new_asphalt,clear,0.7227,0.0928,0.5304,0.3708,0.3842
SEG_003,141,2026-03-16,new_asphalt,haze,0.7279,0.0934,0.5341,0.3106,0.3286
SEG_003,142,2026-03-17,new_asphalt,haze,0.733,0.0941,0.5379,0.3067,0.3232
SEG_003,143,2026-03-18,new_asphalt,clear,0.7382,0.0948,0.5417,0.3596,0.3725
SEG_003,144,2026-03-19,new_asphalt,rain,0.7434,0.0954,0.5455,0.326,0.3509
SEG_003,145,2026-03-20,new_asphalt,clear,0.7485,0.0961,0.5493,0.352,0.3662
SEG_003,146,2026-03-21,new_asphalt,clear,0.7537,0.0967,0.5531,0.3474,0.3614
SEG_003,147,2026-03-22,new_asphalt,rain,0.7588,0.0974,0.5569,0.3174,0.341
SEG_003,148,2026-03-23,new_asphalt,haze,0.764,0.0981,0.5607,0.2858,0.3034
SEG_003,149,2026-03-24,new_asphalt,rain,0.7692,0.0987,0.5644,0.3093,0.333
SEG_003,150,2026-03-25,new_asphalt,haze,0.7743,0.0994,0.5682,0.2826,0.3
SEG_003,151,2026-03-26,new_asphalt,haze,0.7795,0.1001,0.572,0.2763,0.2965
SEG_003,152,2026-03-27,new_asphalt,clear,0.7847,0.1007,0.5758,0.3275,0.3415
SEG_003,153,2026-03-28,new_asphalt,clear,0.7898,0.1014,0.5796,0.321,0.337
SEG_003,154,2026-03-29,new_asphalt,clear,0.795,0.102,0.5834,0.319,0.3356
SEG_003,155,2026-03-30,new_asphalt,clear,0.8001,0.1027,0.5872,0.3156,0.3316
SEG_003,156,2026-03-31,new_asphalt,fog,0.8053,0.1034,0.591,0.2183,0.2327
SEG_003,157,2026-04-01,new_asphalt,clear,0.8105,0.104,0.5948,0.3067,0.3223
SEG_003,158,2026-04-02,new_asphalt,heavy_rain,0.8156,0.1047,0.5985,0.2463,0.2791
SEG_003,159,2026-04-03,new_asphalt,haze,0.8208,0.1054,0.6023,0.2504,0.2679
SEG_003,160,2026-04-04,new_asphalt,rain,0.826,0.106,0.6061,0.2684,0.2955
SEG_003,161,2026-04-05,new_asphalt,clear,0.8311,0.1067,0.6099,0.2949,0.3104
SEG_003,162,2026-04-06,new_asphalt,haze,0.8363,0.1073,0.6137,0.2425,0.2606
SEG_003,163,2026-04-07,new_asphalt,clear,0.8414,0.108,0.6175,0.2895,0.3046
SEG_003,164,2026-04-08,new_asphalt,clear,0.8466,0.1087,0.6213,0.2833,0.301
SEG_003,165,2026-04-09,new_asphalt,rain,0.8518,0.1093,0.6251,0.2505,0.2781
SEG_003,166,2026-04-10,new_asphalt,clear,0.8569,0.11,0.6288,0.2781,0.2946
SEG_003,167,2026-04-11,new_asphalt,clear,0.8621,0.1107,0.6326,0.2723,0.288
SEG_003,168,2026-04-12,new_asphalt,haze,0.8673,0.1113,0.6364,0.2227,0.2426
SEG_003,169,2026-04-13,new_asphalt,clear,0.8724,0.112,0.6402,0.2604,0.2789
SEG_003,170,2026-04-14,new_asphalt,fog,0.8776,0.1126,0.644,0.1751,0.1963
SEG_003,171,2026-04-15,new_asphalt,fog,0.8827,0.1133,0.6478,0.185,0.1982
SEG_003,172,2026-04-16,new_asphalt,heavy_rain,0.8879,0.114,0.6516,0.198,0.2296
SEG_003,173,2026-04-17,new_asphalt,clear,0.8931,0.1146,0.6554,0.2477,0.2664
SEG_003,174,2026-04-18,new_asphalt,clear,0.8982,0.1153,0.6592,0.2514,0.2667
SEG_003,175,2026-04-19,new_asphalt,heavy_rain,0.9034,0.116,0.6629,0.1867,0.2205
SEG_003,176,2026-04-20,new_asphalt,clear,0.9085,0.1166,0.6667,0.2383,0.2567
SEG_003,177,2026-04-21,new_asphalt,fog,0.9137,0.1173,0.6705,0.1609,0.1797
SEG_003,178,2026-04-22,new_asphalt,fog,0.9189,0.1179,0.6743,0.1499,0.1672
SEG_003,179,2026-04-23,new_asphalt,heavy_rain,0.924,0.1186,0.6781,0.1691,0.2035
SEG_004,0,2025-10-26,road_marking_new,rain,0.0,0.0,0.0,0.885,0.9201
SEG_004,1,2025-10-27,road_marking_new,clear,0.0021,0.0029,0.0036,0.9132,0.937
SEG_004,2,2025-10-28,road_marking_new,clear,0.0041,0.0057,0.0073,0.913,0.9356
SEG_004,3,2025-10-29,road_marking_new,rain,0.0062,0.0086,0.0109,0.8769,0.9142
SEG_004,4,2025-10-30,road_marking_new,rain,0.0082,0.0115,0.0145,0.8768,0.9128
SEG_004,5,2025-10-31,road_marking_new,rain,0.0103,0.0144,0.0182,0.8721,0.9068
SEG_004,6,2025-11-01,road_marking_new,rain,0.0124,0.0172,0.0218,0.8716,0.9059
SEG_004,7,2025-11-02,road_marking_new,clear,0.0144,0.0201,0.0254,0.8957,0.9207
SEG_004,8,2025-11-03,road_marking_new,clear,0.0165,0.023,0.0291,0.8946,0.9188
SEG_004,9,2025-11-04,road_marking_new,clear,0.0186,0.0258,0.0327,0.8911,0.9169
SEG_004,10,2025-11-05,road_marking_new,heavy_rain,0.0206,0.0287,0.0363,0.8304,0.8718
SEG_004,11,2025-11-06,road_marking_new,haze,0.0227,0.0316,0.04,0.7794,0.8056
SEG_004,12,2025-11-07,road_marking_new,clear,0.0247,0.0345,0.0436,0.8798,0.9072
SEG_004,13,2025-11-08,road_marking_new,clear,0.0268,0.0373,0.0472,0.8761,0.9035
SEG_004,14,2025-11-09,road_marking_new,clear,0.0289,0.0402,0.0508,0.8764,0.9019
SEG_004,15,2025-11-10,road_marking_new,clear,0.0309,0.0431,0.0545,0.875,0.8998
SEG_004,16,2025-11-11,road_marking_new,rain,0.033,0.046,0.0581,0.8405,0.8783
SEG_004,17,2025-11-12,road_marking_new,haze,0.035,0.0488,0.0617,0.7604,0.7875
SEG_004,18,2025-11-13,road_marking_new,heavy_rain,0.0371,0.0517,0.0654,0.8064,0.8492
SEG_004,19,2025-11-14,road_marking_new,clear,0.0392,0.0546,0.069,0.8626,0.8887
SEG_004,20,2025-11-15,road_marking_new,clear,0.0412,0.0574,0.0726,0.858,0.8851
SEG_004,21,2025-11-16,road_marking_new,rain,0.0433,0.0603,0.0763,0.8241,0.8627
SEG_004,22,2025-11-17,road_marking_new,rain,0.0454,0.0632,0.0799,0.8255,0.8615
SEG_004,23,2025-11-18,road_marking_new,haze,0.0474,0.0661,0.0835,0.7472,0.7737
SEG_004,24,2025-11-19,road_marking_new,rain,0.0495,0.0689,0.0872,0.8167,0.8536
SEG_004,25,2025-11-20,road_marking_new,clear,0.0515,0.0718,0.0908,0.8459,0.8713
SEG_004,26,2025-11-21,road_marking_new,clear,0.0536,0.0747,0.0944,0.8408,0.8668
SEG_004,27,2025-11-22,road_marking_new,clear,0.0557,0.0775,0.0981,0.8387,0.8653
